turn,faction_id,name,strength,territories,economy,morale,is_active,survived
38,hanxuan,韩玄,0,0,50,54,0,0
38,kongrong,孔融,0,0,50,73,0,0
38,zhangyang,张扬,0,0,50,62,0,0
38,wangkuang,王匡,0,0,50,40,0,0
38,baoxin,鲍信,0,0,50,57,0,0
38,huangzu,黄祖,0,0,50,61,0,0
38,shixie,士燮,0,0,50,73,0,0
38,menghuo,孟获,0,0,50,77,0,0
38,kebineng,轲比能,0,0,50,79,0,0
38,budugen,步度根,0,0,50,71,0,0
38,liuyao,刘繇,0,0,50,39,0,0
38,yanbaihu,严白虎,0,0,50,30,0,0
38,chengui,陈珪,0,0,50,58,0,0
38,lifu,李傕残部,0,0,50,22,0,0
38,guosi,郭汜残部,0,0,50,16,0,0
38,taoqian,陶谦残部,0,0,50,44,0,0
38,yuanshu,袁术残部,0,0,50,35,0,0
39,cao,曹操,11881,13,50,34,1,1
39,liuzhang,刘璋,9983,11,50,100,1,1
39,wu,孙权,8538,3,50,69,1,1
39,liudu,刘度,3000,1,50,86,1,1
39,liubiao,刘表,2416,5,50,100,1,1
39,liubei_old,刘岱,823,1,50,85,1,1
39,mateng,马腾,500,1,50,77,1,1
39,shu,刘备,0,0,50,97,0,0
39,zhanglu,张鲁,0,0,50,97,0,0
39,gongsunkang,公孙康,0,0,50,73,0,0
39,hansui,韩遂,0,0,50,64,0,0
39,zhangxiu,张绣,0,0,50,15,0,0
39,zhaofan,赵范,0,0,50,50,0,0
39,jinxuan,金旋,0,0,50,52,0,0
39,hanxuan,韩玄,0,0,50,54,0,0
39,kongrong,孔融,0,0,50,73,0,0
39,zhangyang,张扬,0,0,50,62,0,0
39,wangkuang,王匡,0,0,50,40,0,0
39,baoxin,鲍信,0,0,50,57,0,0
39,huangzu,黄祖,0,0,50,61,0,0
39,shixie,士燮,0,0,50,73,0,0
39,menghuo,孟获,0,0,50,77,0,0
39,kebineng,轲比能,0,0,50,79,0,0
39,budugen,步度根,0,0,50,71,0,0
39,liuyao,刘繇,0,0,50,39,0,0
39,yanbaihu,严白虎,0,0,50,30,0,0
39,chengui,陈珪,0,0,50,58,0,0
39,lifu,李傕残部,0,0,50,22,0,0
39,guosi,郭汜残部,0,0,50,16,0,0
39,taoqian,陶谦残部,0,0,50,44,0,0
39,yuanshu,袁术残部,0,0,50,35,0,0
40,liuzhang,刘璋,11855,11,50,100,1,1
40,cao,曹操,11074,13,50,36,1,1
40,wu,孙权,8430,3,50,71,1,1
40,liudu,刘度,3000,1,50,87,1,1
40,liubiao,刘表,2916,5,50,100,1,1
40,liubei_old,刘岱,1282,1,50,86,1,1
40,mateng,马腾,500,1,50,77,1,1
40,shu,刘备,0,0,50,97,0,0
40,zhanglu,张鲁,0,0,50,97,0,0
40,gongsunkang,公孙康,0,0,50,73,0,0
40,hansui,韩遂,0,0,50,64,0,0
40,zhangxiu,张绣,0,0,50,15,0,0
40,zhaofan,赵范,0,0,50,50,0,0
40,jinxuan,金旋,0,0,50,52,0,0
40,hanxuan,韩玄,0,0,50,54,0,0
40,kongrong,孔融,0,0,50,73,0,0
40,zhangyang,张扬,0,0,50,62,0,0
40,wangkuang,王匡,0,0,50,40,0,0
40,baoxin,鲍信,0,0,50,57,0,0
40,huangzu,黄祖,0,0,50,61,0,0
40,shixie,士燮,0,0,50,73,0,0
40,menghuo,孟获,0,0,50,77,0,0
40,kebineng,轲比能,0,0,50,79,0,0
40,budugen,步度根,0,0,50,71,0,0
40,liuyao,刘繇,0,0,50,39,0,0
40,yanbaihu,严白虎,0,0,50,30,0,0
40,chengui,陈珪,0,0,50,58,0,0
40,lifu,李傕残部,0,0,50,22,0,0
40,guosi,郭汜残部,0,0,50,16,0,0
40,taoqian,陶谦残部,0,0,50,44,0,0
40,yuanshu,袁术残部,0,0,50,35,0,0
41,liuzhang,刘璋,11739,11,50,100,1,1
41,cao,曹操,9996,14,50,38,1,1
41,wu,孙权,9677,3,50,71,1,1
41,liubiao,刘表,3416,5,50,100,1,1
41,liudu,刘度,3000,1,50,88,1,1
41,liubei_old,刘岱,1218,1,50,87,1,1
41,shu,刘备,0,0,50,97,0,0
41,mateng,马腾,0,0,50,77,0,0
41,zhanglu,张鲁,0,0,50,97,0,0
41,gongsunkang,公孙康,0,0,50,73,0,0
41,hansui,韩遂,0,0,50,64,0,0
41,zhangxiu,张绣,0,0,50,15,0,0
41,zhaofan,赵范,0,0,50,50,0,0
41,jinxuan,金旋,0,0,50,52,0,0
41,hanxuan,韩玄,0,0,50,54,0,0
41,kongrong,孔融,0,0,50,73,0,0
41,zhangyang,张扬,0,0,50,62,0,0
41,wangkuang,王匡,0,0,50,40,0,0
41,baoxin,鲍信,0,0,50,57,0,0
41,huangzu,黄祖,0,0,50,61,0,0
41,shixie,士燮,0,0,50,73,0,0
41,menghuo,孟获,0,0,50,77,0,0
41,kebineng,轲比能,0,0,50,79,0,0
41,budugen,步度根,0,0,50,71,0,0
41,liuyao,刘繇,0,0,50,39,0,0
41,yanbaihu,严白虎,0,0,50,30,0,0
41,chengui,陈珪,0,0,50,58,0,0
41,lifu,李傕残部,0,0,50,22,0,0
41,guosi,郭汜残部,0,0,50,16,0,0
41,taoqian,陶谦残部,0,0,50,44,0,0
41,yuanshu,袁术残部,0,0,50,35,0,0
42,liuzhang,刘璋,11629,11,50,100,1,1
42,cao,曹操,10703,14,50,24,1,1
42,wu,孙权,9580,3,50,68,1,1
42,liubiao,刘表,3416,5,50,100,1,1
42,liudu,刘度,3000,1,50,88,1,1
42,liubei_old,刘岱,1158,1,50,87,1,1
42,shu,刘备,0,0,50,97,0,0
42,mateng,马腾,0,0,50,77,0,0
42,zhanglu,张鲁,0,0,50,97,0,0
42,gongsunkang,公孙康,0,0,50,73,0,0
42,hansui,韩遂,0,0,50,64,0,0
42,zhangxiu,张绣,0,0,50,15,0,0
42,zhaofan,赵范,0,0,50,50,0,0
42,jinxuan,金旋,0,0,50,52,0,0
42,hanxuan,韩玄,0,0,50,54,0,0
42,kongrong,孔融,0,0,50,73,0,0
42,zhangyang,张扬,0,0,50,62,0,0
42,wangkuang,王匡,0,0,50,40,0,0
42,baoxin,鲍信,0,0,50,57,0,0
42,huangzu,黄祖,0,0,50,61,0,0
42,shixie,士燮,0,0,50,73,0,0
42,menghuo,孟获,0,0,50,77,0,0
42,kebineng,轲比能,0,0,50,79,0,0
42,budugen,步度根,0,0,50,71,0,0
42,liuyao,刘繇,0,0,50,39,0,0
42,yanbaihu,严白虎,0,0,50,30,0,0
42,chengui,陈珪,0,0,50,58,0,0
42,lifu,李傕残部,0,0,50,22,0,0
42,guosi,郭汜残部,0,0,50,16,0,0
42,taoqian,陶谦残部,0,0,50,44,0,0
42,yuanshu,袁术残部,0,0,50,35,0,0
43,liuzhang,刘璋,11525,11,50,100,1,1
43,cao,曹操,10148,15,50,21,1,1
43,wu,孙权,9487,3,50,67,1,1
43,liubiao,刘表,5457,5,50,100,1,1
43,liudu,刘度,3000,1,50,89,1,1
43,shu,刘备,0,0,50,97,0,0
43,mateng,马腾,0,0,50,77,0,0
43,zhanglu,张鲁,0,0,50,97,0,0
43,gongsunkang,公孙康,0,0,50,73,0,0
43,hansui,韩遂,0,0,50,64,0,0
43,zhangxiu,张绣,0,0,50,15,0,0
43,zhaofan,赵范,0,0,50,50,0,0
43,jinxuan,金旋,0,0,50,52,0,0
43,hanxuan,韩玄,0,0,50,54,0,0
43,kongrong,孔融,0,0,50,73,0,0
43,zhangyang,张扬,0,0,50,62,0,0
43,wangkuang,王匡,0,0,50,40,0,0
43,baoxin,鲍信,0,0,50,57,0,0
43,huangzu,黄祖,0,0,50,61,0,0
43,shixie,士燮,0,0,50,73,0,0
43,menghuo,孟获,0,0,50,77,0,0
43,kebineng,轲比能,0,0,50,79,0,0
43,budugen,步度根,0,0,50,71,0,0
43,liuyao,刘繇,0,0,50,39,0,0
43,yanbaihu,严白虎,0,0,50,30,0,0
43,chengui,陈珪,0,0,50,58,0,0
43,lifu,李傕残部,0,0,50,22,0,0
43,guosi,郭汜残部,0,0,50,16,0,0
43,taoqian,陶谦残部,0,0,50,44,0,0
43,yuanshu,袁术残部,0,0,50,35,0,0
43,liubei_old,刘岱,0,0,50,88,0,0
44,liuzhang,刘璋,11426,11,50,100,1,1
44,cao,曹操,9647,15,50,48,1,1
44,wu,孙权,9399,3,50,67,1,1
44,liubiao,刘表,5457,5,50,100,1,1
44,liudu,刘度,3000,1,50,90,1,1
44,shu,刘备,0,0,50,97,0,0
44,mateng,马腾,0,0,50,77,0,0
44,zhanglu,张鲁,0,0,50,97,0,0
44,gongsunkang,公孙康,0,0,50,73,0,0
44,hansui,韩遂,0,0,50,64,0,0
44,zhangxiu,张绣,0,0,50,15,0,0
44,zhaofan,赵范,0,0,50,50,0,0
44,jinxuan,金旋,0,0,50,52,0,0
44,hanxuan,韩玄,0,0,50,54,0,0
44,kongrong,孔融,0,0,50,73,0,0
44,zhangyang,张扬,0,0,50,62,0,0
44,wangkuang,王匡,0,0,50,40,0,0
44,baoxin,鲍信,0,0,50,57,0,0
44,huangzu,黄祖,0,0,50,61,0,0
44,shixie,士燮,0,0,50,73,0,0
44,menghuo,孟获,0,0,50,77,0,0
44,kebineng,轲比能,0,0,50,79,0,0
44,budugen,步度根,0,0,50,71,0,0
44,liuyao,刘繇,0,0,50,39,0,0
44,yanbaihu,严白虎,0,0,50,30,0,0
44,chengui,陈珪,0,0,50,58,0,0
44,lifu,李傕残部,0,0,50,22,0,0
44,guosi,郭汜残部,0,0,50,16,0,0
44,taoqian,陶谦残部,0,0,50,44,0,0
44,yuanshu,袁术残部,0,0,50,35,0,0
44,liubei_old,刘岱,0,0,50,88,0,0
45,cao,曹操,14195,15,50,67,1,1
45,liuzhang,刘璋,11332,11,50,100,1,1
45,wu,孙权,9315,3,50,67,1,1
45,liubiao,刘表,6575,5,50,100,1,1
45,liudu,刘度,3000,1,50,91,1,1
45,shu,刘备,0,0,50,97,0,0
45,mateng,马腾,0,0,50,77,0,0
45,zhanglu,张鲁,0,0,50,97,0,0
45,gongsunkang,公孙康,0,0,50,73,0,0
45,hansui,韩遂,0,0,50,64,0,0
45,zhangxiu,张绣,0,0,50,15,0,0
45,zhaofan,赵范,0,0,50,50,0,0
45,jinxuan,金旋,0,0,50,52,0,0
45,hanxuan,韩玄,0,0,50,54,0,0
45,kongrong,孔融,0,0,50,73,0,0
45,zhangyang,张扬,0,0,50,62,0,0
45,wangkuang,王匡,0,0,50,40,0,0
45,baoxin,鲍信,0,0,50,57,0,0
45,huangzu,黄祖,0,0,50,61,0,0
45,shixie,士燮,0,0,50,73,0,0
45,menghuo,孟获,0,0,50,77,0,0
45,kebineng,轲比能,0,0,50,79,0,0
45,budugen,步度根,0,0,50,71,0,0
45,liuyao,刘繇,0,0,50,39,0,0
45,yanbaihu,严白虎,0,0,50,30,0,0
45,chengui,陈珪,0,0,50,58,0,0
45,lifu,李傕残部,0,0,50,22,0,0
45,guosi,郭汜残部,0,0,50,16,0,0
45,taoqian,陶谦残部,0,0,50,44,0,0
45,yuanshu,袁术残部,0,0,50,35,0,0
45,liubei_old,刘岱,0,0,50,88,0,0
46,cao,曹操,13787,15,50,67,1,1
46,liuzhang,刘璋,11243,11,50,100,1,1
46,wu,孙权,9236,3,50,64,1,1
46,liubiao,刘表,6575,5,50,100,1,1
46,liudu,刘度,3000,1,50,91,1,1
46,shu,刘备,0,0,50,97,0,0
46,mateng,马腾,0,0,50,77,0,0
46,zhanglu,张鲁,0,0,50,97,0,0
46,gongsunkang,公孙康,0,0,50,73,0,0
46,hansui,韩遂,0,0,50,64,0,0
46,zhangxiu,张绣,0,0,50,15,0,0
46,zhaofan,赵范,0,0,50,50,0,0
46,jinxuan,金旋,0,0,50,52,0,0
46,hanxuan,韩玄,0,0,50,54,0,0
46,kongrong,孔融,0,0,50,73,0,0
46,zhangyang,张扬,0,0,50,62,0,0
46,wangkuang,王匡,0,0,50,40,0,0
46,baoxin,鲍信,0,0,50,57,0,0
46,huangzu,黄祖,0,0,50,61,0,0
46,shixie,士燮,0,0,50,73,0,0
46,menghuo,孟获,0,0,50,77,0,0
46,kebineng,轲比能,0,0,50,79,0,0
46,budugen,步度根,0,0,50,71,0,0
46,liuyao,刘繇,0,0,50,39,0,0
46,yanbaihu,严白虎,0,0,50,30,0,0
46,chengui,陈珪,0,0,50,58,0,0
46,lifu,李傕残部,0,0,50,22,0,0
46,guosi,郭汜残部,0,0,50,16,0,0
46,taoqian,陶谦残部,0,0,50,44,0,0
46,yuanshu,袁术残部,0,0,50,35,0,0
46,liubei_old,刘岱,0,0,50,88,0,0
47,cao,曹操,13419,15,50,81,1,1
47,liuzhang,刘璋,11158,11,50,100,1,1
47,wu,孙权,9161,3,50,63,1,1
47,liubiao,刘表,8242,5,50,100,1,1
47,liudu,刘度,3000,1,50,91,1,1
47,shu,刘备,0,0,50,97,0,0
47,mateng,马腾,0,0,50,77,0,0
47,zhanglu,张鲁,0,0,50,97,0,0
47,gongsunkang,公孙康,0,0,50,73,0,0
47,hansui,韩遂,0,0,50,64,0,0
47,zhangxiu,张绣,0,0,50,15,0,0
47,zhaofan,赵范,0,0,50,50,0,0
47,jinxuan,金旋,0,0,50,52,0,0
47,hanxuan,韩玄,0,0,50,54,0,0
47,kongrong,孔融,0,0,50,73,0,0
47,zhangyang,张扬,0,0,50,62,0,0
47,wangkuang,王匡,0,0,50,40,0,0
47,baoxin,鲍信,0,0,50,57,0,0
47,huangzu,黄祖,0,0,50,61,0,0
47,shixie,士燮,0,0,50,73,0,0
47,menghuo,孟获,0,0,50,77,0,0
47,kebineng,轲比能,0,0,50,79,0,0
47,budugen,步度根,0,0,50,71,0,0
47,liuyao,刘繇,0,0,50,39,0,0
47,yanbaihu,严白虎,0,0,50,30,0,0
47,chengui,陈珪,0,0,50,58,0,0
47,lifu,李傕残部,0,0,50,22,0,0
47,guosi,郭汜残部,0,0,50,16,0,0
47,taoqian,陶谦残部,0,0,50,44,0,0
47,yuanshu,袁术残部,0,0,50,35,0,0
47,liubei_old,刘岱,0,0,50,88,0,0
48,cao,曹操,13087,15,50,100,1,1
48,liuzhang,刘璋,11077,11,50,100,1,1
48,wu,孙权,9089,3,50,63,1,1
48,liubiao,刘表,8242,5,50,100,1,1
48,liudu,刘度,3000,1,50,92,1,1
48,shu,刘备,0,0,50,97,0,0
48,mateng,马腾,0,0,50,77,0,0
48,zhanglu,张鲁,0,0,50,97,0,0
48,gongsunkang,公孙康,0,0,50,73,0,0
48,hansui,韩遂,0,0,50,64,0,0
48,zhangxiu,张绣,0,0,50,15,0,0
48,zhaofan,赵范,0,0,50,50,0,0
48,jinxuan,金旋,0,0,50,52,0,0
48,hanxuan,韩玄,0,0,50,54,0,0
48,kongrong,孔融,0,0,50,73,0,0
48,zhangyang,张扬,0,0,50,62,0,0
48,wangkuang,王匡,0,0,50,40,0,0
48,baoxin,鲍信,0,0,50,57,0,0
48,huangzu,黄祖,0,0,50,61,0,0
48,shixie,士燮,0,0,50,73,0,0
48,menghuo,孟获,0,0,50,77,0,0
48,kebineng,轲比能,0,0,50,79,0,0
48,budugen,步度根,0,0,50,71,0,0
48,liuyao,刘繇,0,0,50,39,0,0
48,yanbaihu,严白虎,0,0,50,30,0,0
48,chengui,陈珪,0,0,50,58,0,0
48,lifu,李傕残部,0,0,50,22,0,0
48,guosi,郭汜残部,0,0,50,16,0,0
48,taoqian,陶谦残部,0,0,50,44,0,0
48,yuanshu,袁术残部,0,0,50,35,0,0
48,liubei_old,刘岱,0,0,50,88,0,0
49,cao,曹操,12787,15,50,100,1,1
49,liuzhang,刘璋,11000,11,50,100,1,1
49,liubiao,刘表,9609,5,50,100,1,1
49,wu,孙权,9021,3,50,63,1,1
49,liudu,刘度,3000,1,50,95,1,1
49,shu,刘备,0,0,50,97,0,0
49,mateng,马腾,0,0,50,77,0,0
49,zhanglu,张鲁,0,0,50,97,0,0
49,gongsunkang,公孙康,0,0,50,73,0,0
49,hansui,韩遂,0,0,50,64,0,0
49,zhangxiu,张绣,0,0,50,15,0,0
49,zhaofan,赵范,0,0,50,50,0,0
49,jinxuan,金旋,0,0,50,52,0,0
49,hanxuan,韩玄,0,0,50,54,0,0
49,kongrong,孔融,0,0,50,73,0,0
49,zhangyang,张扬,0,0,50,62,0,0
49,wangkuang,王匡,0,0,50,40,0,0
49,baoxin,鲍信,0,0,50,57,0,0
49,huangzu,黄祖,0,0,50,61,0,0
49,shixie,士燮,0,0,50,73,0,0
49,menghuo,孟获,0,0,50,77,0,0
49,kebineng,轲比能,0,0,50,79,0,0
49,budugen,步度根,0,0,50,71,0,0
49,liuyao,刘繇,0,0,50,39,0,0
49,yanbaihu,严白虎,0,0,50,30,0,0
49,chengui,陈珪,0,0,50,58,0,0
49,lifu,李傕残部,0,0,50,22,0,0
49,guosi,郭汜残部,0,0,50,16,0,0
49,taoqian,陶谦残部,0,0,50,44,0,0
49,yuanshu,袁术残部,0,0,50,35,0,0
49,liubei_old,刘岱,0,0,50,88,0,0
50,cao,曹操,12516,15,50,100,1,1
50,liuzhang,刘璋,10927,11,50,100,1,1
50,liubiao,刘表,9609,5,50,100,1,1
50,wu,孙权,8956,3,50,60,1,1
50,liudu,刘度,3000,1,50,95,1,1
50,shu,刘备,0,0,50,97,0,0
50,mateng,马腾,0,0,50,77,0,0
50,zhanglu,张鲁,0,0,50,97,0,0
50,gongsunkang,公孙康,0,0,50,73,0,0
50,hansui,韩遂,0,0,50,64,0,0
50,zhangxiu,张绣,0,0,50,15,0,0
50,zhaofan,赵范,0,0,50,50,0,0
50,jinxuan,金旋,0,0,50,52,0,0
50,hanxuan,韩玄,0,0,50,54,0,0
50,kongrong,孔融,0,0,50,73,0,0
50,zhangyang,张扬,0,0,50,62,0,0
50,wangkuang,王匡,0,0,50,40,0,0
50,baoxin,鲍信,0,0,50,57,0,0
50,huangzu,黄祖,0,0,50,61,0,0
50,shixie,士燮,0,0,50,73,0,0
50,menghuo,孟获,0,0,50,77,0,0
50,kebineng,轲比能,0,0,50,79,0,0
50,budugen,步度根,0,0,50,71,0,0
50,liuyao,刘繇,0,0,50,39,0,0
50,yanbaihu,严白虎,0,0,50,30,0,0
50,chengui,陈珪,0,0,50,58,0,0
50,lifu,李傕残部,0,0,50,22,0,0
50,guosi,郭汜残部,0,0,50,16,0,0
50,taoqian,陶谦残部,0,0,50,44,0,0
50,yuanshu,袁术残部,0,0,50,35,0,0
50,liubei_old,刘岱,0,0,50,88,0,0
51,cao,曹操,12272,15,50,100,1,1
51,liubiao,刘表,11197,5,50,100,1,1
51,liuzhang,刘璋,10858,11,50,100,1,1
51,wu,孙权,8895,3,50,61,1,1
51,liudu,刘度,3000,1,50,96,1,1
51,shu,刘备,0,0,50,97,0,0
51,mateng,马腾,0,0,50,77,0,0
51,zhanglu,张鲁,0,0,50,97,0,0
51,gongsunkang,公孙康,0,0,50,73,0,0
51,hansui,韩遂,0,0,50,64,0,0
51,zhangxiu,张绣,0,0,50,15,0,0
51,zhaofan,赵范,0,0,50,50,0,0
51,jinxuan,金旋,0,0,50,52,0,0
51,hanxuan,韩玄,0,0,50,54,0,0
51,kongrong,孔融,0,0,50,73,0,0
51,zhangyang,张扬,0,0,50,62,0,0
51,wangkuang,王匡,0,0,50,40,0,0
51,baoxin,鲍信,0,0,50,57,0,0
51,huangzu,黄祖,0,0,50,61,0,0
51,shixie,士燮,0,0,50,73,0,0
51,menghuo,孟获,0,0,50,77,0,0
51,kebineng,轲比能,0,0,50,79,0,0
51,budugen,步度根,0,0,50,71,0,0
51,liuyao,刘繇,0,0,50,39,0,0
51,yanbaihu,严白虎,0,0,50,30,0,0
51,chengui,陈珪,0,0,50,58,0,0
51,lifu,李傕残部,0,0,50,22,0,0
51,guosi,郭汜残部,0,0,50,16,0,0
51,taoqian,陶谦残部,0,0,50,44,0,0
51,yuanshu,袁术残部,0,0,50,35,0,0
51,liubei_old,刘岱,0,0,50,88,0,0
52,cao,曹操,12052,15,50,100,1,1
52,liubiao,刘表,11197,5,50,100,1,1
52,liuzhang,刘璋,10792,11,50,100,1,1
52,wu,孙权,8837,3,50,65,1,1
52,liudu,刘度,3000,1,50,99,1,1
52,shu,刘备,0,0,50,97,0,0
52,mateng,马腾,0,0,50,77,0,0
52,zhanglu,张鲁,0,0,50,97,0,0
52,gongsunkang,公孙康,0,0,50,73,0,0
52,hansui,韩遂,0,0,50,64,0,0
52,zhangxiu,张绣,0,0,50,15,0,0
52,zhaofan,赵范,0,0,50,50,0,0
52,jinxuan,金旋,0,0,50,52,0,0
52,hanxuan,韩玄,0,0,50,54,0,0
52,kongrong,孔融,0,0,50,73,0,0
52,zhangyang,张扬,0,0,50,62,0,0
52,wangkuang,王匡,0,0,50,40,0,0
52,baoxin,鲍信,0,0,50,57,0,0
52,huangzu,黄祖,0,0,50,61,0,0
52,shixie,士燮,0,0,50,73,0,0
52,menghuo,孟获,0,0,50,77,0,0
52,kebineng,轲比能,0,0,50,79,0,0
52,budugen,步度根,0,0,50,71,0,0
52,liuyao,刘繇,0,0,50,39,0,0
52,yanbaihu,严白虎,0,0,50,30,0,0
52,chengui,陈珪,0,0,50,58,0,0
52,lifu,李傕残部,0,0,50,22,0,0
52,guosi,郭汜残部,0,0,50,16,0,0
52,taoqian,陶谦残部,0,0,50,44,0,0
52,yuanshu,袁术残部,0,0,50,35,0,0
52,liubei_old,刘岱,0,0,50,88,0,0
53,cao,曹操,11853,15,50,100,1,1
53,liubiao,刘表,11197,5,50,100,1,1
53,liuzhang,刘璋,10730,11,50,100,1,1
53,wu,孙权,8782,3,50,65,1,1
53,liudu,刘度,3000,1,50,100,1,1
53,shu,刘备,0,0,50,97,0,0
53,mateng,马腾,0,0,50,77,0,0
53,zhanglu,张鲁,0,0,50,97,0,0
53,gongsunkang,公孙康,0,0,50,73,0,0
53,hansui,韩遂,0,0,50,64,0,0
53,zhangxiu,张绣,0,0,50,15,0,0
53,zhaofan,赵范,0,0,50,50,0,0
53,jinxuan,金旋,0,0,50,52,0,0
53,hanxuan,韩玄,0,0,50,54,0,0
53,kongrong,孔融,0,0,50,73,0,0
53,zhangyang,张扬,0,0,50,62,0,0
53,wangkuang,王匡,0,0,50,40,0,0
53,baoxin,鲍信,0,0,50,57,0,0
53,huangzu,黄祖,0,0,50,61,0,0
53,shixie,士燮,0,0,50,73,0,0
53,menghuo,孟获,0,0,50,77,0,0
53,kebineng,轲比能,0,0,50,79,0,0
53,budugen,步度根,0,0,50,71,0,0
53,liuyao,刘繇,0,0,50,39,0,0
53,yanbaihu,严白虎,0,0,50,30,0,0
53,chengui,陈珪,0,0,50,58,0,0
53,lifu,李傕残部,0,0,50,22,0,0
53,guosi,郭汜残部,0,0,50,16,0,0
53,taoqian,陶谦残部,0,0,50,44,0,0
53,yuanshu,袁术残部,0,0,50,35,0,0
53,liubei_old,刘岱,0,0,50,88,0,0
54,cao,曹操,11673,15,50,100,1,1
54,liubiao,刘表,11197,5,50,100,1,1
54,liuzhang,刘璋,10671,11,50,100,1,1
54,wu,孙权,8729,3,50,62,1,1
54,liudu,刘度,3000,1,50,100,1,1
54,shu,刘备,0,0,50,97,0,0
54,mateng,马腾,0,0,50,77,0,0
54,zhanglu,张鲁,0,0,50,97,0,0
54,gongsunkang,公孙康,0,0,50,73,0,0
54,hansui,韩遂,0,0,50,64,0,0
54,zhangxiu,张绣,0,0,50,15,0,0
54,zhaofan,赵范,0,0,50,50,0,0
54,jinxuan,金旋,0,0,50,52,0,0
54,hanxuan,韩玄,0,0,50,54,0,0
54,kongrong,孔融,0,0,50,73,0,0
54,zhangyang,张扬,0,0,50,62,0,0
54,wangkuang,王匡,0,0,50,40,0,0
54,baoxin,鲍信,0,0,50,57,0,0
54,huangzu,黄祖,0,0,50,61,0,0
54,shixie,士燮,0,0,50,73,0,0
54,menghuo,孟获,0,0,50,77,0,0
54,kebineng,轲比能,0,0,50,79,0,0
54,budugen,步度根,0,0,50,71,0,0
54,liuyao,刘繇,0,0,50,39,0,0
54,yanbaihu,严白虎,0,0,50,30,0,0
54,chengui,陈珪,0,0,50,58,0,0
54,lifu,李傕残部,0,0,50,22,0,0
54,guosi,郭汜残部,0,0,50,16,0,0
54,taoqian,陶谦残部,0,0,50,44,0,0
54,yuanshu,袁术残部,0,0,50,35,0,0
54,liubei_old,刘岱,0,0,50,88,0,0
55,cao,曹操,11511,15,50,100,1,1
55,liubiao,刘表,11197,5,50,100,1,1
55,liuzhang,刘璋,10615,11,50,100,1,1
55,wu,孙权,8679,3,50,60,1,1
55,liudu,刘度,3000,1,50,100,1,1
55,shu,刘备,0,0,50,97,0,0
55,mateng,马腾,0,0,50,77,0,0
55,zhanglu,张鲁,0,0,50,97,0,0
55,gongsunkang,公孙康,0,0,50,73,0,0
55,hansui,韩遂,0,0,50,64,0,0
55,zhangxiu,张绣,0,0,50,15,0,0
55,zhaofan,赵范,0,0,50,50,0,0
55,jinxuan,金旋,0,0,50,52,0,0
55,hanxuan,韩玄,0,0,50,54,0,0
55,kongrong,孔融,0,0,50,73,0,0
55,zhangyang,张扬,0,0,50,62,0,0
55,wangkuang,王匡,0,0,50,40,0,0
55,baoxin,鲍信,0,0,50,57,0,0
55,huangzu,黄祖,0,0,50,61,0,0
55,shixie,士燮,0,0,50,73,0,0
55,menghuo,孟获,0,0,50,77,0,0
55,kebineng,轲比能,0,0,50,79,0,0
55,budugen,步度根,0,0,50,71,0,0
55,liuyao,刘繇,0,0,50,39,0,0
55,yanbaihu,严白虎,0,0,50,30,0,0
55,chengui,陈珪,0,0,50,58,0,0
55,lifu,李傕残部,0,0,50,22,0,0
55,guosi,郭汜残部,0,0,50,16,0,0
55,taoqian,陶谦残部,0,0,50,44,0,0
55,yuanshu,袁术残部,0,0,50,35,0,0
55,liubei_old,刘岱,0,0,50,88,0,0
56,cao,曹操,11365,15,50,100,1,1
56,liubiao,刘表,11197,5,50,100,1,1
56,liuzhang,刘璋,10561,11,50,100,1,1
56,wu,孙权,8631,3,50,60,1,1
56,liudu,刘度,3000,1,50,100,1,1
56,shu,刘备,0,0,50,97,0,0
56,mateng,马腾,0,0,50,77,0,0
56,zhanglu,张鲁,0,0,50,97,0,0
56,gongsunkang,公孙康,0,0,50,73,0,0
56,hansui,韩遂,0,0,50,64,0,0
56,zhangxiu,张绣,0,0,50,15,0,0
56,zhaofan,赵范,0,0,50,50,0,0
56,jinxuan,金旋,0,0,50,52,0,0
56,hanxuan,韩玄,0,0,50,54,0,0
56,kongrong,孔融,0,0,50,73,0,0
56,zhangyang,张扬,0,0,50,62,0,0
56,wangkuang,王匡,0,0,50,40,0,0
56,baoxin,鲍信,0,0,50,57,0,0
56,huangzu,黄祖,0,0,50,61,0,0
56,shixie,士燮,0,0,50,73,0,0
56,menghuo,孟获,0,0,50,77,0,0
56,kebineng,轲比能,0,0,50,79,0,0
56,budugen,步度根,0,0,50,71,0,0
56,liuyao,刘繇,0,0,50,39,0,0
56,yanbaihu,严白虎,0,0,50,30,0,0
56,chengui,陈珪,0,0,50,58,0,0
56,lifu,李傕残部,0,0,50,22,0,0
56,guosi,郭汜残部,0,0,50,16,0,0
56,taoqian,陶谦残部,0,0,50,44,0,0
56,yuanshu,袁术残部,0,0,50,35,0,0
56,liubei_old,刘岱,0,0,50,88,0,0
57,cao,曹操,11233,15,50,100,1,1
57,liubiao,刘表,11197,5,50,100,1,1
57,liuzhang,刘璋,10510,11,50,100,1,1
57,wu,孙权,8586,3,50,60,1,1
57,liudu,刘度,3000,1,50,100,1,1
57,shu,刘备,0,0,50,97,0,0
57,mateng,马腾,0,0,50,77,0,0
57,zhanglu,张鲁,0,0,50,97,0,0
57,gongsunkang,公孙康,0,0,50,73,0,0
